id,reporter,report-time,last-modified,status,priority,severity,product,component,summary/subject/title,class,expected result,observed/actual result,reproducible,steps to reproduce,manual,llama,qwen,qwen-coder,link
1306393,vvs,2016-02-10T17:16:47Z,2016-02-17T03:49:40Z,CLOSED ERRATA,unspecified,unspecified,Fedora,coreutils,unexpand chokes on empty lines,normal,it should successfully process all lines.,unexpand: input line is too long,Always,"1. echo >test.txt
2. unexpand test.txt","echo >test.txt
unexpand test.txt","```bash
echo > test.txt
unexpand test.txt
```","echo >test.txt
unexpand test.txt","echo -e ""line1\n\nline3"" > test.txt
unexpand test.txt",https://bugzilla.redhat.com/show_bug.cgi?id=1306393
1304839,Sandro Mani,2016-02-04T18:29:24Z,2016-02-15T12:43:06Z,CLOSED RAWHIDE,unspecified,unspecified,Fedora,coreutils,cut with coreutils-i18n-cut.patch broken if field width >= 64 chars,normal,should correctly display the third field based on the colon delimiter whether the field is short or long,fails to process fields wider than 63 characters correctly,Always,"$ echo 'a_long_field_wider_than_sixty_three_characters_XXXXXXXXXXXXXXXX::foo' > test
$ cut -d':' -f 3 test
a_long_field_wider_than_sixty_three_characters_XXXXXXXXXXXXXXXX

$ echo 'a_shorter_field::foo' > test
$ cut -d':' -f 3 test
foo","echo 'a_long_field_wider_than_sixty_three_characters_XXXXXXXXXXXXXXXX::foo' > test
cut -d':' -f 3 test
echo 'a_shorter_field::foo' > test
cut -d':' -f 3 test","```bash
echo 'a_long_field_wider_than_sixty_three_characters_XXXXXXXXXXXXXXXX::foo' > test
cut -d':' -f 3 test
echo 'a_shorter_field::foo' > test
cut -d':' -f 3 test
```","echo 'a_long_field_wider_than_sixty_three_characters_XXXXXXXXXXXXXXXX::foo' > test
cut -d':' -f 3 test
echo 'a_shorter_field::foo' > test
cut -d':' -f 3 test","echo 'a_long_field_wider_than_sixty_three_characters_XXXXXXXXXXXXXXXX::foo' > test
cut -d':' -f 3 test
echo 'a_shorter_field::foo' > test
cut -d':' -f 3 test",https://bugzilla.redhat.com/show_bug.cgi?id=1304839
1304071,George R. Goffe,2016-02-02T19:31:58Z,2016-02-03T08:23:33Z,CLOSED NOTABUG,unspecified,medium,Fedora,coreutils,possible sort bug,normal,sort'command should accept both -S 3g and -S3g as valid input,"error message for ""-S 3g"" but NOT for ""-S3g""",Always,"# this seems to work

sort -T $sorttmp -S""3g"" -uk1 | egrep -v '^$' | egrep '\.com' < 1000s > 1000s.srtd

# this does not note the blank after ""-S""

sort -T $sorttmp -S ""3g"" -uk1 | egrep -v '^$' | egrep '\.com' < 1000s > 1000s.srtd

sort: cannot read: 3g: No such file or directory

which sort

/bin/sort","sort -T $sorttmp -S""3g"" -uk1 | egrep -v '^$' | egrep '\.com' < 1000s > 1000s.srtd
sort -T $sorttmp -S ""3g"" -uk1 | egrep -v '^$' | egrep '\.com' < 1000s > 1000s.srtd","```bash
sort -T /tmp -S""3g"" -uk1 < input_file > output_file
sort -T /tmp -S ""3g"" -uk1 < input_file > output_file
```","sort -T $sorttmp -S ""3g"" -uk1 | egrep -v '^$' | egrep '\.com' < 1000s > 1000s.srtd","sort -T $sorttmp -S ""3g"" -uk1 | egrep -v '^$' | egrep '\.com' < 1000s > 1000s.srtd",https://bugzilla.redhat.com/show_bug.cgi?id=1304071
1249695,Viktor Jancik,2015-08-03T15:09:04Z,2016-02-01T02:25:52Z,CLOSED NOTABUG,unspecified,low,Fedora,coreutils,Install utility manpage references yum instead of dnf,normal,"Should mention dnf
",Mentions yum,Always,"1. $man install
2. /yum","man install
","$man install | grep yum
$man install | grep dnf",,,https://bugzilla.redhat.com/show_bug.cgi?id=1249695
1298736,Richard Geary,2016-01-14T21:04:13Z,2016-01-18T00:44:26Z,CLOSED NOTABUG,unspecified,unspecified,Fedora,coreutils,[abrt] coreutils: set_program_name(): cat killed by SIGABRT,normal,gtest application should run successfully without crashing and the set_program_name function,failure in the set_program_name function,Always,,,,,,https://bugzilla.redhat.com/show_bug.cgi?id=1298736
1297464,Yeasah Pell,2016-01-11T15:21:44Z,2016-01-15T23:24:06Z,CLOSED ERRATA,unspecified,unspecified,Fedora,coreutils,mv data loss when destination directory appears in source list more than once,normal,"mv: cannot move 'test' to a subdirectory of itself, 'test/test'
mv: will not create hard link 'test/test' to directory 'test/test'
(and the directory remains unchanged with contents intact)
","mv: cannot move 'test' to a subdirectory of itself, 'test/test'
mv: warning: source directory 'test' specified more than once
(and the directory and all contents are destroyed)",Always,"1. mkdir test
2. mv test test test","mkdir test
mv test test test","```bash
mkdir test
mv test test test
```","mkdir test
mv test test test","mkdir test  
mv test test test",https://bugzilla.redhat.com/show_bug.cgi?id=1297464
1013171,JW,2013-09-28T00:08:37Z,2016-01-04T14:47:53Z,CLOSED EOL,unspecified,unspecified,Fedora,coreutils,"rm gets concept of ""write-protected"" wrong",normal,"root should also be prompted, just like an ordinary user","As a non-root user result is prompt ""remove write-protected regular empty file 'testfile'"".
For root user the result is silent removal of file.",Always,"1. touch testfile
2. chmod -w testfile
3. rm testfile
","touch testfile
chmod -w testfile
rm testfile
","```bash
touch testfile
chmod 444 testfile # Make the file read-only (write-protected)
sudo rm testfile # Run as root
rm testfile # Run as non-root user for comparison
```","touch testfile
chmod -w testfile
rm testfile",,https://bugzilla.redhat.com/show_bug.cgi?id=1013171
1199679,Tom Horsley,2015-03-07T00:21:42Z,2016-01-04T14:43:55Z,CLOSED NEXTRELEASE,unspecified,unspecified,Fedora,coreutils,df -l stats everything and can hang on NFS mountpoints,normal,"No hang, it shouldn't be touching anything on the network.
",Hang when there is network or server trouble,Always,"1.run strace df -l -h on a system with network mounts.
2.grep the strace output for stat() calls.
3.see stat() calls for every single network mount as well as the local ones.","strace df -l -h
strace df -l -h 2>&1 | grep stat","```bash
strace df -l -h
```
Note that this command requires a system with network mounts (e.g., NFS) and `strace` installed to reproduce the issue described in the bug report. To fully verify the behavior, you should also grep the strace output for stat() calls as mentioned in the steps to reproduce:
```bash
strace df -l -h | grep stat
```",strace df -l -h,strace df -l -h | grep stat,https://bugzilla.redhat.com/show_bug.cgi?id=1199679
1196642,Lubomir Rintel,2015-02-26T12:45:08Z,2016-01-04T14:43:16Z,CLOSED ERRATA,unspecified,unspecified,Fedora,coreutils,DIR_COLORS.256color ls colors hard to read with white and dark gray background,normal,Directories and symbolic links should be displayed with readable color variants,DIR_COLORS.256color uses dark variants of the colors for directories and links which are sometimes hard to read,Always,,"gnome-terminal -- bash -c 'export TERM=xterm-256color; bash'
xterm -bg white -e 'export TERM=xterm-256color; bash'",,,,https://bugzilla.redhat.com/show_bug.cgi?id=1196642
1027279,Pádraig Brady,2013-11-06T13:15:15Z,2016-01-04T14:41:28Z,CLOSED ERRATA,unspecified,unspecified,Fedora,coreutils,"colorls.csh errors out if ""noclobber"" is set",normal,/etc/profile.d/colorls.csh script successfully write to the temporary file regardless of the noclobber setting,/etc/profile.d/colorls.csh script fails with the error /tmp/.colorlsXXX: File exists. when noclobber is enabled,Always,,"echo ""set -o noclobber"" >> ~/.bashrc
source ~/.bashrc
/etc/profile.d/colorls.csh","```bash
set noclobber
mktemp /tmp/.colorlsXXX
echo ""test"" > /tmp/.colorlsXXX
```",,,https://bugzilla.redhat.com/show_bug.cgi?id=1027279
1270480,Ali Akcaagac,2015-10-10T09:22:39Z,2015-10-14T15:09:00Z,CLOSED NOTABUG,unspecified,unspecified,Fedora,coreutils,*fatal* sort broken: yet again!,normal,correctly ordered text data,"incorrect sorting, introducing unexpected spaces",Always,,"cat > input.txt <<EOF
b
c
a
d
f
                      : e
e
h
g
EOF
sort input.txt > old.txt # using coreutils 8.23-9 
sort input.txt > new.txt # using coreutils 8.23-11
diff -ruN old.txt new.txt > diff.txt
cat diff.txt","```bash
echo -e ""a\nb\nc\nd\ne\n                      : e\nf\ng\nh"" | sort
```",,,https://bugzilla.redhat.com/show_bug.cgi?id=1270480
920806,Daniel Berrangé,2013-03-12T19:56:38Z,2015-07-21T18:20:27Z,CLOSED RAWHIDE,unspecified,unspecified,Fedora,coreutils,df command misses out NFS mounts,normal,df shows all usage for every single mount point that the 'mount' command reports,df only shows usage for one random mount,Always,"1. Export multiple NFS volumes from a remote server
2. Mount all volumes on the client
3. Run 'df'","sudo exportfs -o rw,sync /export/vol1 client_IP
sudo mount -t nfs server_IP:/export/vol1 /mnt/vol1
df","```bash
# Create NFS shares on a remote server (e.g., nas.example.com)
# Assuming the NFS server is already set up and exporting the following shares:
# /Photos
# /Download
# /Multimedia
# /VirtualMachines
# /Backups

# On the client machine, mount all volumes from the NAS
sudo mount -t nfs nas.example.com:/Photos /mnt/Photos
sudo mount -t nfs nas.example.com:/Download /mnt/Download
sudo mount -t nfs nas.example.com:/Multimedia /mnt/Multimedia
sudo mount -t nfs nas.example.com:/VirtualMachines /mnt/VirtualMachines
sudo mount -t nfs nas.example.com:/Backups /mnt/Backups

# Run the 'mount' command to verify all volumes are mounted
mount | grep nas

# Run the 'df' command to check disk usage (this should only show one volume)
df | grep nas
```",,,https://bugzilla.redhat.com/show_bug.cgi?id=920806
1243572,Michael S. Tsirkin,2015-07-15T19:45:03Z,2015-07-16T12:25:36Z,CLOSED CANTFIX,unspecified,unspecified,Fedora,coreutils,relative date broken in date,normal,should give a date 3 days from now at midnight,gives todays' date,Always,"1. date +%F --date=""00:00:00 +3 days""","date +%F --date=""00:00:00 +3 days""
","date +%F --date=""00:00:00 +3 days""","date +%F --date=""00:00:00 +3 days""","date +%F --date=""00:00:00 +3 days""",https://bugzilla.redhat.com/show_bug.cgi?id=1243572
1135583,Paul Moore,2014-08-29T17:21:10Z,2015-07-08T12:25:12Z,CLOSED NOTABUG,unspecified,unspecified,Fedora,coreutils,coreutils-8.23 changes the output formatting of SELinux label information,normal,"Similar output.
","<< Original behavior (coreutils-8.22)
# rpm -q coreutils
coreutils-8.22-11.el7.x86_64
# ls -Z foo
-rw-r--r--. root root root:object_r:user_tmp_t:s0      foo
# ls -lZ foo
-rw-r--r--. root root root:object_r:user_tmp_t:s0      foo
<< New behavior (coreutils-8.23)
# rpm -q coreutils
coreutils-8.23-3.fc22.x86_64
# ls -Z foo
unconfined_u:object_r:user_tmp_t:s0 foo
# ls -lZ foo
-rw-r--r--. 1 root root unconfined_u:object_r:user_tmp_t:s0 0 Aug 29 13:11 foo",Always,Compare the output of 'ls -Z' using coreutils-8.22 to coreutils-8.23.,"rpm -q coreutils
ls -Z foo
ls -lZ foo","```bash
# Create a file named foo
touch foo

# Run ls -Z and ls -lZ with coreutils-8.22
ls -Z foo
ls -lZ foo

# Upgrade coreutils to 8.23 or greater (this step may require root privileges)
# The exact command for upgrading will depend on the package manager being used.
# For example, with yum:
yum upgrade coreutils

# Or with dnf:
dnf upgrade coreutils

# Run ls -Z and ls -lZ again after upgrading
ls -Z foo
ls -lZ foo
```",,"rpm -q coreutils
touch foo
ls -Z foo
ls -lZ foo",https://bugzilla.redhat.com/show_bug.cgi?id=1135583
1235873,rvcsaba,2015-06-26T00:35:44Z,2015-06-28T13:06:45Z,CLOSED NOTABUG,unspecified,unspecified,Fedora,coreutils,Version sort generate bad order,normal,Correct order.,First and second row changed.,Always,,"echo -e ""version-1.2.10\nversion-1.2.2\nversion-1.2.3\nversion-1.10.1\nversion-1.2.20"" > sortbug.txt
cat sortbug.txt
sort -rV sortbug.txt","```bash
cat > sortbug.txt <<EOF
NetworkManager-1.0.0-5.fc22
NetworkManager-0.9.10.0-8.git20140704.fc22
NetworkManager-1.0.0-8.fc22
NetworkManager-1.0.0-9.fc22
NetworkManager-1.0.4-0.1.git20150618.8cffaf3bf5.fc22
NetworkManager-0.9.10.0-10.git20140704.fc22
NetworkManager-1.0.0-7.fc22
NetworkManager-0.9.10.0-14.git20140704.fc22
NetworkManager-0.9.10.0-13.git20140704.fc22
NetworkManager-1.0.2-1.fc22
NetworkManager-1.0.0-1.fc22
NetworkManager-1.0.4-0.1.git20160624.f245b49a.fc22
NetworkManager-1.0.0-4.fc22
NetworkManager-1.0.0-6.fc22
NetworkManager-1.0.0-3.fc22
NetworkManager-0.9.10.0-11.git20140704.fc22
NetworkManager-0.9.10.0-6.git20140704.fc22
NetworkManager-0.9.10.0-12.git20140704.fc22
EOF

sort -rV sortbug.txt
```","cat > sortbug.txt << EOF
NetworkManager-1.0.0-5.fc22
NetworkManager-0.9.10.0-8.git20140704.fc22
NetworkManager-1.0.0-8.fc22
NetworkManager-1.0.0-9.fc22
NetworkManager-1.0.4-0.1.git20150618.8cffaf3bf5.fc22
NetworkManager-0.9.10.0-10.git20140704.fc22
NetworkManager-1.0.0-7.fc22
NetworkManager-0.9.10.0-14.git20140704.fc22
NetworkManager-0.9.10.0-13.git20140704.fc22
NetworkManager-1.0.2-1.fc22
NetworkManager-1.0.0-1.fc22
NetworkManager-1.0.4-0.1.git20160624.f245b49a.fc22
NetworkManager-1.0.0-4.fc22
NetworkManager-1.0.0-6.fc22
NetworkManager-1.0.0-3.fc22
NetworkManager-0.9.10.0-11.git20140704.fc22
NetworkManager-0.9.10.0-6.git20140704.fc22
NetworkManager-0.9.10.0-12.git20140704.fc22
EOF
sort -rV sortbug.txt",sort -rV sortbug.txt,https://bugzilla.redhat.com/show_bug.cgi?id=1235873
1146185,Göran Uddeborg,2014-09-24T17:34:20Z,2015-05-30T15:37:30Z,CLOSED ERRATA,unspecified,unspecified,Fedora,coreutils,"""sort"" looks at more than the flags specify in non-C locales",normal,"sort: using ‘en_US.utf8’ sorting rules
sort->strcoll(""a b"", ""a-b-c"")                    = -1
a b!x
___
a-b-c!x
_____
+++ exited (status 0) +++","sort: using ‘en_US.utf8’ sorting rules
sort->strcoll(""a b!x"", ""a-b-c!x"")                = 21
a-b-c!x
_____
a b!x
___
+++ exited (status 0) +++",Always,"1. printf 'a b!x\na-b-c!x\n' | LANG=en_US.utf8 ltrace -e strcoll sort -s --debug -k1,1 -t!
","printf 'a b!x\na-b-c!x\n' | LANG=en_US.utf8 ltrace -e strcoll sort -s --debug -k1,1 -t!
","```bash
printf 'a b!x\na-b-c!x\n' | LANG=en_US.utf8 ltrace -e strcoll sort -s --debug -k1,1 -t!
```","printf 'a b!x\na-b-c!x\n' | LANG=en_US.utf8 sort -s --debug -k1,1 -t!","printf 'a b!x\na-b-c!x\n' | LANG=en_US.utf8 sort -s --debug -k1,1 -t!",https://bugzilla.redhat.com/show_bug.cgi?id=1146185
1169027,(GalaxyMaster),2014-11-29T05:06:18Z,2015-05-30T15:37:23Z,CLOSED ERRATA,unspecified,low,Fedora,coreutils,missing %lang info for LC_TIME locale subdirs,normal,,,Always,"[root@localhost ~]# rpm -ql --queryformat '[%{FILELANGS}\t%{FILENAMES}\n]' coreutils | grep LC_TIME | head -5
	/usr/share/locale/af/LC_TIME
af	/usr/share/locale/af/LC_TIME/coreutils.mo
	/usr/share/locale/be/LC_TIME
be	/usr/share/locale/be/LC_TIME/coreutils.mo
	/usr/share/locale/bg/LC_TIME
[root@localhost ~]# rpm -qf /usr/share/locale/af
filesystem-3.2-18.el7.x86_64
[root@localhost ~]# rpm -qf /usr/share/locale/af/LC_MESSAGES
filesystem-3.2-18.el7.x86_64
[root@localhost ~]# rpm -qf /usr/share/locale/af/LC_TIME
coreutils-8.22-11.el7.x86_64
[root@localhost ~]#","rpm -ql --queryformat '[%{FILELANGS}\t%{FILENAMES}\n]' coreutils | grep LC_TIME | head -5  
rpm -qf /usr/share/locale/af  
rpm -qf /usr/share/locale/af/LC_MESSAGES  
rpm -qf /usr/share/locale/af/LC_TIME  
","rpm -ql --queryformat '[%{FILELANGS}\t%{FILENAMES}\n]' coreutils | grep LC_TIME | head -5
rpm -qf /usr/share/locale/af
rpm -qf /usr/share/locale/af/LC_MESSAGES
rpm -qf /usr/share/locale/af/LC_TIME",,,https://bugzilla.redhat.com/show_bug.cgi?id=1169027
1177515,ljm,2014-12-28T12:05:10Z,2015-05-30T06:49:23Z,CLOSED INSUFFICIENT_DATA,unspecified,low,Fedora,coreutils,Cat end-of-file processing,normal,"/verlaine/home/vbox/VDI/ton/Logs/VBox.log.2’
‘/home/vbox/VDI/ton/ton.vbox-prev’ -> ‘/room/wdbook1/nfs/Public/backup/verlaine/home/vbox/VDI/ton/ton.vbox-prev’
[ljm@verlaine ~]$ ","/verlaine/home/vbox/VDI/ton/Logs/VBox.log.2’
‘/home/vbox/VDI/ton/ton.vbox-prev’ -> ‘/room/wdbook1/nfs/Public/backup/verlaine/home/vbox/VDI/ton/ton.vbox-prev’
��Tpts/0�[n`�ZHd\H�6ZH�d\Hl?�YH�d\HМd\HМd\H�6ZHP�a\HМd\H �d\Мd\H`�ޣ�0�a\HX�ޣ��d\H��6ZH�d\H�d\H�c\H�d\H��d\?��T:0[ljm@verlaine ~]$ ",Always,"1. Start a process that produces output. In my case: cp -vrup /home/* /room/wdbook1/nfs/Public/backup/verlaiine/home >> /var/log/lastbackup
2.After a while, do a cat of that file.","cp -vrup /home/* /room/wdbook1/nfs/Public/backup/verlaiine/home >> /var/log/lastbackup  
cat /var/log/lastbackup  
","```bash
cp -vrup /home/* /room/wdbook1/nfs/Public/backup/verlaine/home >> /var/log/lastbackup &
cat /var/log/lastbackup
```","sudo cp -vrup /home/* /room/wdbook1/nfs/Public/backup/verlaiine/home >> /var/log/lastbackup
sudo cat /var/log/lastbackup",,https://bugzilla.redhat.com/show_bug.cgi?id=1177515
1207314,Pavel Lisý,2015-03-30T16:49:17Z,2015-03-30T17:22:21Z,CLOSED NOTABUG,unspecified,unspecified,Fedora,coreutils,tr does not work with file ':' in current directory,normal,ABC,abc,Always,"1. echo > :
2. echo abc | tr [:lower:] [:upper:]
3. rm \:","echo > :
echo abc | tr '[:lower:]' '[:upper:]'
rm \:","echo > :
echo abc | tr [:lower:] [:upper:]
rm :)","echo > :
echo abc | tr [:lower:] [:upper:]
rm \:","echo > :
echo abc | tr [:lower:] [:upper:]
rm \:",https://bugzilla.redhat.com/show_bug.cgi?id=1207314
239501,Simon Perreault,2007-05-08T23:12:39Z,2014-05-15T20:53:06Z,CLOSED WORKSFORME,medium,low,Fedora,coreutils,Colors are too dark,normal,Directory colors are light blue.,"Directory colors are dark blue.
",Always,"Type ""ls /""","ls /
",ls /,,,https://bugzilla.redhat.com/show_bug.cgi?id=239501
243588,Michael McLagan,2007-06-10T08:42:23Z,2008-06-17T01:31:54Z,CLOSED WONTFIX,low,medium,Fedora,coreutils,cp gives error when destination is symlink,normal,"[root@localhost var]# dir tmp
total 12
lrwxrwxrwx 1 root     root        4 Jun 10 04:35 alpha -> beta
-rw-r--r-- 1 root     root        5 Jun 10 04:36 beta
",cp: cannot create regular file `tmp/alpha': File exists,Always,"1. cd /var
2. ln -sf beta tmp/alpha
3. echo ""blah"" > tmp/alpha  (this creates a file called beta with ""blah"" in it)
4. rm tmp/beta
5. echo ""blah"" > file
6. cp file tmp/alpha","cd /var
ln -sf beta tmp/alpha
echo ""blah"" > tmp/alpha
rm tmp/beta
echo ""blah"" > file
cp file tmp/alpha
","```bash
cd /var
ln -sf beta tmp/alpha
echo ""blah"" > tmp/alpha 
rm tmp/beta
echo ""blah"" > file
cp file tmp/alpha
```","cd /var  
ln -sf beta tmp/alpha  
echo ""blah"" > tmp/alpha  
rm tmp/beta  
echo ""blah"" > file  
cp file tmp/alpha","cd /var  
ln -sf beta tmp/alpha  
echo ""blah"" > tmp/alpha  
rm tmp/beta  
echo ""blah"" > file  
cp file tmp/alpha",https://bugzilla.redhat.com/show_bug.cgi?id=243588
228304,ericm24x7,2007-02-12T16:18:08Z,2008-04-22T16:13:27Z,CLOSED RAWHIDE,medium,medium,Fedora,coreutils,"avc: denied { associate } for comm=""cp"" egid=0 euid=0 exe=""/bin/cp""",normal,Should proceed without AVC denial,"`/mnt/autorun.apm' -> `test/autorun.apm'
cp: cannot create regular file `test/autorun.apm': Permission denied
",Always,"1. mount an ISO image file
   i.e.
   mount -o loop dvdimage.iso /mnt
2. mkdir ~/test ; cd 
3. cp -av /mnt/* ~/test","mount -o loop dvdimage.iso /mnt
mkdir ~/test ; cd ~
cp -av /mnt/* ~/test
","```bash
mkdir ~/dvdimage.iso
fallocate -l 1G ~/dvdimage.iso
mkisofs -o ~/dvdimage.iso ~/empty_dir
mount -o loop ~/dvdimage.iso /mnt
mkdir ~/test
cp -av /mnt/* ~/test
```","mount -o loop dvdimage.iso /mnt
mkdir ~/test ; cd ~/test
cp -av /mnt/* ./","mount -o loop dvdimage.iso /mnt
mkdir ~/test
cp -av /mnt/* ~/test",https://bugzilla.redhat.com/show_bug.cgi?id=228304
368721,Sigh,2007-11-06T18:47:04Z,2008-03-13T07:45:37Z,CLOSED CURRENTRELEASE,low,low,Fedora,coreutils,PAM *-l files undocumented,normal,"I would have expected the parts of the docs that mention PAM support in the
first place to include ""If the -l option is given, the corresponding *-l PAM
file will be used instead.  By default, these include the base PAM file and then
add some additional blahblahblah...""","I had to look at coreutils-split-pam.patch in the srpm to confirm my guess that
these files had something to do with the -l option.",Always,"1.  See ""su-l"" mentioned in logwatch report.
2.  Fail to find explanation anywhere in docs, --help, FAQs, bug lists.
3.  Become mildly annoyed at the presence of undocumented /etc files.
4.  Become slightly alarmed at ""su-l"" appearing in strings(1) output on /bin/su
with no explanation.",,,,,https://bugzilla.redhat.com/show_bug.cgi?id=368721
430821,Antonio Gallardo,2008-01-29T23:06:29Z,2008-01-30T11:07:26Z,CLOSED NOTABUG,low,medium,Fedora,coreutils,Sort does not sort in normal order,normal,"F-A
F-C
FB","F-A
FB
F-C",Always,"1. Write a file called ""a.txt"" with the following 3 lines:
F-A
FB
F-C

2. run in shell this command:
sort a.txt","echo -e ""F-A\nFB\nF-C"" > a.txt
sort a.txt
","```bash
echo -e ""F-A\nFB\nF-C"" > a.txt
sort a.txt
```","echo -e ""F-A\nFB\nF-C"" > a.txt
sort a.txt","echo -e ""F-A\nFB\nF-C"" > a.txt
sort a.txt",https://bugzilla.redhat.com/show_bug.cgi?id=430821
284881,"Jan ""Yenya"" Kasprzak",2007-09-10T17:11:46Z,2008-01-28T15:42:52Z,CLOSED NOTABUG,medium,low,Fedora,coreutils,"sort -n -t, does not work",normal,"2101,4H@38`5ELC66M`
2101,4h>HM812P4820P
2101,5AHBVEQW@dUGE@
2101,:4AgE3<G4RNDP`
21012,:A0QIX6AI10gMP
21012,V8:AACI4TD925@
21014,:1MG<hEb@AIhU`
21014,V8:AACI4TD925@","2101,:4AgE3<G4RNDP`
21012,:A0QIX6AI10gMP
2101,2IJIETPY=g<10@
21012,V8:AACI4TD925@
21014,:1MG<hEb@AIhU`
2101,4H@38`5ELC66M`
2101,4h>HM812P4820P
21014,V8:AACI4TD925@
2101,5AHBVEQW@dUGE@",Always,"1. keep the default locales (LC_COLLATE and LC_NUMERIC) value of en_US.UTF-8
2. sort -n -t, -k1 <<'EOF'
2101,:4AgE3<G4RNDP`
21012,:A0QIX6AI10gMP
2101,2IJIETPY=g<10@
21012,V8:AACI4TD925@
21014,:1MG<hEb@AIhU`
2101,4H@38`5ELC66M`
2101,4h>HM812P4820P
21014,V8:AACI4TD925@
2101,5AHBVEQW@dUGE@
EOF","export LC_COLLATE=en_US.UTF-8
export LC_NUMERIC=en_US.UTF-8
sort -n -t, -k1 <<'EOF'","```bash
LC_ALL=en_US.UTF-8 sort -n -t, -k1 <<'EOF'
2101,:4AgE3<G4RNDP`
21012,:A0QIX6AI10gMP
2101,2IJIETPY=g<10@
21012,V8:AACI4TD925@
21014,:1MG<hEb@AIhU`
2101,4H@38`5ELC66M`
2101,4h>HM812P4820P
21014,V8:AACI4TD925@
2101,5AHBVEQW@dUGE@
EOF
```","sort -n -t, -k1 <<'EOF'
2101,:4AgE3<G4RNDP`
21012,:A0QIX6AI10gMP
2101,2IJIETPY=g<10@
21012,V8:AACI4TD925@
21014,:1MG<hEb@AIhU`
2101,4H@38`5ELC66M`
2101,4h>HM812P4820P
21014,V8:AACI4TD925@
2101,5AHBVEQW@dUGE@
EOF","sort -n -t, -k1 <<'EOF'
2101,:4AgE3<G4RNDP`
21012,:A0QIX6AI10gMP
2101,2IJIETPY=g<10@
21012,V8:AACI4TD925@
21014,:1MG<hEb@AIhU`
2101,4H@38`5ELC66M`
2101,4h>HM812P4820P
21014,V8:AACI4TD925@
2101,5AHBVEQW@dUGE@
EOF",https://bugzilla.redhat.com/show_bug.cgi?id=284881
428494,Harold Kornylak,2008-01-12T06:21:35Z,2008-01-17T16:13:30Z,CLOSED NOTABUG,low,medium,Fedora,coreutils,sort man page needs to be updated to reflect i18n,normal,lines with leading space or _ should sort to top unless -b and -d set,sort order ignores leading spaces,Always,"1.create a file with some lines having leading space or leading _
2.sort","echo -e ""  leading space\n_leading underscore\nnormal line\n another space"" > file.txt  
sort file.txt  
","```bash
echo ""_line1"" > file
echo "" line2"" >> file
echo ""line3"" >> file
sort file
```","echo "" _third"" > file.txt; echo "" second"" >> file.txt; echo ""first"" >> file.txt; sort file.txt","echo ""   line1"" > testfile.txt
echo ""_line2"" >> testfile.txt
echo ""line3"" >> testfile.txt
sort testfile.txt",https://bugzilla.redhat.com/show_bug.cgi?id=428494
428679,Harold Kornylak,2008-01-14T15:35:04Z,2008-01-14T17:52:25Z,CLOSED NOTABUG,low,medium,Fedora,coreutils,Sort behaves as if the -b and -d options are always set,normal," a
 a
_a
_Z
a
aa
A
Z","a
 a
  a
_a
A
aa
Z
_Z",Always,,"echo -e ""a\na\n a\n_a\nA\naa\nZ\n_Z"" > test.txt
sort test.txt","```bash
echo -e ""a\n a\n  a\n_a\nA\naa\nZ\n_Z"" | sort
```

This command will reproduce the bug by sorting the input strings and producing the actual results described in the bug report, which differ from the expected results. The `echo` command generates the test input, and the `sort` command applies the default sorting behavior that is the subject of the bug report.","echo -e ""a\n a\n  a\n_a\nA\naa\nZ\n_Z"" | sort

None",,https://bugzilla.redhat.com/show_bug.cgi?id=428679
232458,Gergely Gábor,2007-03-15T16:36:01Z,2007-12-17T09:56:21Z,CLOSED WORKSFORME,medium,low,Fedora,coreutils,dd reports false statistics in hu_HU.UTF-8 locale,normal,"[ggergely@vosztok ~]$ LC_ALL=C dd if=/dev/zero of=/dev/null bs=4M count=1024
1024+0 records in
1024+0 records out
4294967296 bytes (4.3 GB) copied, 0.242406 seconds, 17.7 GB/s
[ggergely@vosztok ~]$ 
","[ggergely@vosztok ~]$ LC_ALL=hu_HU.UTF-8 dd if=/dev/zero of=/dev/null bs=4M
count=1024
1024+0 beolvasott rekord
1024+0 kiírt rekord
1 bájt (1 B) másolva, 0,24047 másodperc, 17,9 GB/mp
[ggergely@vosztok ~]$ ",Always,"1. use dd
2. wait untils finishez
3. see bas statistics -> panic!",LC_ALL=hu_HU.UTF-8 dd if=/dev/zero of=/dev/null bs=4M count=1024,"```bash
LC_ALL=hu_HU.UTF-8 dd if=/dev/zero of=/dev/null bs=4M count=1024
```",LC_ALL=hu_HU.UTF-8 dd if=/dev/zero of=/dev/null bs=4M count=1024,LC_ALL=hu_HU.UTF-8 dd if=/dev/zero of=/dev/null bs=4M count=1024,https://bugzilla.redhat.com/show_bug.cgi?id=232458
